tribunal,codigo_orgao,municipio,uf,nome_orgao,grau,cp_apr_2024,cp_apr_2025,%cp,sus_apr_2024,sus_apr_2025,%sus,cn_12_meses,tbaix_12_meses,desp_12_meses,decinc_12_meses,sentcm_12_meses,sentsm_12_meses,procsm100_apr_2025,conc100_apr_2025,tpsent_12_meses,tpcpl_apr_2025,tc_apr_2025,iad_12_meses
TJSP,70929,SAO PAULO,SP,1ª CÂMARA EXTRAORDINÁRIA DE DIREITO PÚBLICO,G2,18.0,14.0,-22.2,6.0,3.0,-50.0,1.0,3.0,2.0,6.0,0.0,0.0,6.0,1.0,,107.0,79.0,300.0
TJSP,70903,SAO PAULO,SP,18ª CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,9.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,106.0,100.0,
TJSP,9373,BARUERI,SP,FAZENDA PUBLICA DE BARUERI,"G1, JE",65.557,58.914,-10.1,15.577,14.09,-9.5,5.082,12.541,6.389,38.982,6.212,5.096,19.764,250.0,86.0,106.0,78.0,247.0
TJSP,10829,CAMPINAS,SP,01 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO FAC DE CAMPINAS,"G1, JE",7.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,,106.0,100.0,
TJSP,59798,SANTOS,SP,02 TURMA CIVEL DO COLEGIO RECURSAL DA 1 C.J. - SANTOS DE SANTOS,TR,380.0,362.0,-4.7,50.0,39.0,-22.0,3.0,20.0,7.0,0.0,0.0,0.0,177.0,121.0,,106.0,94.0,667.0
TJSP,72006,SAO PAULO,SP,8ª CÂMARA EXTRAORDINÁRIA DE DIREITO PÚBLICO,G2,7.0,6.0,-14.3,5.0,4.0,-20.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,,105.0,67.0,
TJSP,72004,SAO PAULO,SP,6ª CÂMARA EXTRAORDINÁRIA DE DIREITO PÚBLICO,G2,5.0,3.0,-40.0,0.0,0.0,,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,,105.0,67.0,
TJSP,72005,SAO PAULO,SP,7ª CÂMARA EXTRAORDINÁRIA DE DIREITO PÚBLICO,G2,11.0,7.0,-36.4,4.0,0.0,-100.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,,105.0,25.0,
TJSP,72007,SAO PAULO,SP,9ª CÂMARA EXTRAORDINÁRIA DE DIREITO PÚBLICO,G2,19.0,17.0,-10.5,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,12.0,2.0,,105.0,88.0,
TJSP,10162,RIBEIRAO PIRES,SP,SAF DE RIBEIRAO PIRES,G1,49.915,43.909,-12.0,4.663,3.915,-16.0,73.0,5.295,2.172,4.187,3.184,1.439,26.92,19.0,144.0,105.0,88.0,7.253
TJSP,59801,PRESIDENTE PRUDENTE,SP,02 TURMA CIVEL DO COLEGIO RECURSAL DA 27 C.J. - PRESIDENTE PRUDENTE DE PRESIDENTE PRUDENTE,TR,472.0,393.0,-16.7,431.0,353.0,-18.1,0.0,84.0,117.0,8.0,0.0,0.0,26.0,1.0,101.0,105.0,24.0,
TJSP,9347,AVARE,SP,01 CRIMINAL DE AVARE,"G1, JE",6.829,5.391,-21.1,292.0,648.0,121.9,1.13,1.979,7.063,2.335,981.0,444.0,1.564,1.081,52.0,105.0,71.0,175.0
TJSP,59831,JALES,SP,02 TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 55 C.J. - JALES DE JALES,TR,374.0,81.0,-78.3,168.0,0.0,-100.0,0.0,302.0,42.0,4.0,0.0,0.0,69.0,0.0,74.0,105.0,19.0,
TJSP,9521,CERQUEIRA CESAR,SP,01 CUMULATIVA DE CERQUEIRA CESAR,"G1, JE",9.586,8.844,-7.7,2.112,2.167,2.6,1.51,1.412,4.697,3.188,1.06,153.0,4.452,58.0,18.0,105.0,82.0,94.0
TJSP,10400,SAO PAULO,SP,02 JURI DE SANTANA,"G1, JE",1.388,1.326,-4.5,270.0,233.0,-13.7,156.0,198.0,1.909,2.282,178.0,83.0,808.0,14.0,43.0,105.0,85.0,127.0
TJSP,9394,BAURU,SP,02 EXECUCOES CRIMINAIS DE BAURU,"G1, JE",14.564,10.757,-26.1,295.0,377.0,27.8,1.291,2.267,4.91,3.656,1.687,0.0,4.901,2.225,71.0,105.0,82.0,176.0
TJSP,71999,SAO PAULO,SP,24ª CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,10.0,10.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,,105.0,100.0,
TJSP,71009,SAO PAULO,SP,02 TURMA DO JUIZADO FAZENDA PUBLICA DO COLEGIO RECURSAL DA CAPITAL DE CENTRAL,TR,239.0,69.0,-71.1,108.0,17.0,-84.3,4.0,208.0,137.0,6.0,14.0,0.0,38.0,9.0,21.0,105.0,19.0,5.2
TJSP,72001,SAO PAULO,SP,26ª CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,47.0,45.0,-4.3,9.0,7.0,-22.2,0.0,2.0,0.0,0.0,0.0,0.0,29.0,7.0,,104.0,95.0,
TJSP,10086,PIRASSUNUNGA,SP,SEF DE PIRASSUNUNGA,G1,33.522,18.363,-45.2,657.0,637.0,-3.0,54.0,15.21,2.361,4.64,1.751,9.3,9.722,226.0,132.0,104.0,54.0,28.167
TJSP,59783,JALES,SP,01 TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 55 C.J. - JALES DE JALES,TR,472.0,134.0,-71.6,149.0,0.0,-100.0,0.0,349.0,19.0,2.0,1.0,0.0,121.0,0.0,27.0,104.0,26.0,
TJSP,59776,TUPÃ,SP,01 TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 30 C.J. - TUPA DE TUPA,TR,470.0,280.0,-40.4,333.0,250.0,-24.9,1.0,192.0,212.0,11.0,8.0,0.0,18.0,0.0,42.0,104.0,10.0,19.2
TJSP,71997,SAO PAULO,SP,22ª CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,104.0,100.0,
TJSP,71998,SAO PAULO,SP,23ª CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,10.0,10.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,104.0,100.0,
TJSP,72002,SAO PAULO,SP,27ª CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,55.0,52.0,-5.5,8.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,42.0,2.0,,104.0,96.0,
TJSP,59860,JUNDIAI,SP,03 TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 5 C.J. - JUNDIAI DE JUNDIAI,TR,204.0,32.0,-84.3,69.0,2.0,-97.1,16.0,202.0,208.0,6.0,10.0,0.0,16.0,0.0,51.0,104.0,8.0,1.262
TJSP,71995,SAO PAULO,SP,20ª CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,148.0,147.0,-0.7,14.0,13.0,-7.1,0.0,1.0,0.0,1.0,0.0,0.0,115.0,14.0,,104.0,99.0,
TJSP,72778,SAO PAULO,SP,28ª CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,172.0,170.0,-1.2,12.0,12.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,143.0,12.0,,103.0,99.0,
TJSP,10351,SAO JOSE DO RIO PRETO,SP,01 FAZENDA PUBLICA DE SAO JOSE DO RIO PRETO,"G1, JE",27.043,27.024,-0.1,785.0,885.0,12.7,1.185,1.182,1.489,3.033,673.0,175.0,23.809,428.0,26.0,103.0,96.0,100.0
TJSP,70959,SAO PAULO,SP,ÓRGÃO ESPECIAL,G2,4.226,3.728,-11.8,394.0,164.0,-58.4,1.407,1.991,1.926,3.995,1.483,361.0,2.301,307.0,11.0,103.0,64.0,142.0
TJSP,72779,SAO PAULO,SP,29ª CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,6.0,5.0,-16.7,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,,103.0,75.0,
TJSP,9304,ARACATUBA,SP,FAZENDA PUBLICA DE ARACATUBA,"G1, JE",129.151,62.918,-51.3,15.595,10.893,-30.2,9.919,75.93,9.535,9.815,8.109,59.12,30.492,1.981,110.0,103.0,41.0,766.0
TJSP,11746,SERTAOZINHO,SP,SEF DE SERTAOZINHO,G1,55.154,45.922,-16.7,26.284,23.213,-11.7,3.963,13.172,2.917,7.063,6.371,5.563,18.392,1.064,102.0,103.0,63.0,332.0
TJSP,9350,PARANAPANEMA,SP,VARA UNICA DE PARANAPANEMA,"G1, JE",13.508,13.503,0.0,764.0,770.0,0.8,1.317,867.0,2.79,5.105,954.0,184.0,10.186,21.0,27.0,103.0,94.0,66.0
TJSP,10031,PEDREIRA,SP,01 CUMULATIVA DE PEDREIRA,"G1, JE",10.111,10.084,-0.3,1.278,1.944,52.1,1.761,1.499,3.298,2.295,1.127,463.0,2.045,69.0,43.0,102.0,84.0,85.0
TJSP,72000,SAO PAULO,SP,25ª CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,57.0,53.0,-7.0,12.0,13.0,8.3,1.0,6.0,1.0,5.0,1.0,0.0,32.0,6.0,0.0,102.0,87.0,600.0
TJSP,71066,SAO PAULO,SP,6º GRUPO DE CÂMARAS DE DIREITO PRIVADO,G2,45.0,53.0,17.8,1.0,0.0,-100.0,26.0,21.0,21.0,107.0,3.0,14.0,20.0,3.0,9.0,102.0,72.0,81.0
TJSP,10851,SAO PAULO,SP,01 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO UNIP DE JABAQUARA,"G1, JE",57.0,45.0,-21.1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,,102.0,100.0,
TJSP,71996,SAO PAULO,SP,21ª CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,5.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,102.0,100.0,
TJSP,12721,EMBU DAS ARTES,SP,SAF DE EMBU DAS ARTES,G1,130.644,114.967,-12.0,13.782,11.337,-17.7,4.815,21.77,1.005,3.698,4.353,21.374,74.436,2.795,156.0,102.0,83.0,452.0
TJSP,11860,MOCOCA,SP,SEF DE MOCOCA,G1,19.379,17.159,-11.5,9.134,7.974,-12.7,16.0,2.31,4.865,4.8,1.412,1.579,3.09,57.0,106.0,101.0,80.0,14.438
TJSP,10032,PEDREIRA,SP,02 CUMULATIVA DE PEDREIRA,"G1, JE",8.411,8.414,0.0,789.0,820.0,3.9,1.133,893.0,2.262,2.69,591.0,252.0,1.718,112.0,26.0,101.0,89.0,79.0
TJSP,10266,SANTOS,SP,01 FAZENDA PUBLICA DE SANTOS,"G1, JE",183.114,85.575,-53.3,19.143,16.12,-15.8,1.643,99.486,12.84,20.991,5.885,93.451,56.615,87.0,150.0,101.0,41.0,6.055
TJSP,10629,SAO PEDRO,SP,01 CUMULATIVA DE SAO PEDRO,"G1, JE",15.735,15.902,1.1,2.795,3.101,10.9,1.68,1.313,3.251,4.674,995.0,310.0,6.796,66.0,26.0,100.0,91.0,78.0
TJSP,9536,COTIA,SP,SAF DE COTIA,G1,123.519,111.199,-10.0,13.136,9.928,-24.4,6.475,25.832,12.211,1.681,4.073,23.395,77.757,3.247,142.0,100.0,80.0,399.0
TJSP,72010,SAO PAULO,SP,9CÂMARA CRIMINAL EXTRAORDINÁRIA,G2,3.0,3.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,100.0,75.0,100.0
TJSP,72008,SAO PAULO,SP,7CÂMARA CRIMINAL EXTRAORDINÁRIA,G2,7.0,5.0,-28.6,0.0,0.0,,0.0,2.0,0.0,1.0,1.0,0.0,3.0,2.0,,100.0,71.0,
TJSP,59771,VOTUPORANGA,SP,01 TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 17 C.J. - VOTUPORANGA DE VOTUPORANGA,TR,398.0,29.0,-92.7,95.0,9.0,-90.5,0.0,370.0,33.0,257.0,0.0,0.0,9.0,1.0,,100.0,3.0,
TJSP,59833,JUNDIAI,SP,02 TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 5 C.J. - JUNDIAI DE JUNDIAI,TR,198.0,21.0,-89.4,62.0,4.0,-93.5,12.0,197.0,223.0,8.0,18.0,0.0,12.0,0.0,35.0,99.0,7.0,1.642
TJSP,17561,ITAPEVI,SP,SEF DE ITAPEVI,G1,126.341,68.185,-46.0,9.576,9.341,-2.5,174.0,64.974,15.522,41.927,17.006,13.408,27.913,1.677,154.0,99.0,48.0,37.341
TJSP,10709,TABOAO DA SERRA,SP,SAF DE TABOAO DA SERRA,G1,128.446,77.093,-40.0,12.478,20.859,67.2,2.322,53.825,840.0,57.412,6.533,24.704,43.105,1.777,88.0,99.0,51.0,2.318
TJSP,59807,SANTO ANDRE,SP,02 TURMA CIVEL DO COLEGIO RECURSAL DA 3 C.J. - SANTO ANDRE DE SANTO ANDRE,TR,266.0,250.0,-6.0,69.0,221.0,220.3,0.0,16.0,59.0,190.0,0.0,0.0,12.0,1.0,,98.0,52.0,
TJSP,72009,SAO PAULO,SP,8CÂMARA CRIMINAL EXTRAORDINÁRIA,G2,3.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,,96.0,100.0,
TJSP,59812,CAMPINAS,SP,02 TURMA CIVEL DO COLEGIO RECURSAL DA 8 C.J. - CAMPINAS DE CAMPINAS,TR,130.0,98.0,-24.6,101.0,4.0,-96.0,1.0,33.0,34.0,13.0,0.0,0.0,1.0,1.0,127.0,96.0,6.0,3.3
TJSP,10447,SAO PAULO,SP,02 CRIMINAL DE SAO MIGUEL PAULISTA,"G1, JE",80.0,72.0,-10.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,67.0,2.0,,96.0,100.0,
TJSP,10554,SAO PAULO,SP,03 FAZENDA PUBLICA DE CENTRAL,"G1, JE",10.193,10.46,2.6,3.805,3.844,1.0,4.464,3.812,1.163,19.144,2.61,311.0,1.671,33.0,12.0,96.0,63.0,85.0
TJSP,59753,PRESIDENTE PRUDENTE,SP,01 TURMA CIVEL DO COLEGIO RECURSAL DA 27 C.J. - PRESIDENTE PRUDENTE DE PRESIDENTE PRUDENTE,TR,520.0,401.0,-22.9,423.0,365.0,-13.7,0.0,121.0,162.0,9.0,0.0,0.0,20.0,0.0,81.0,96.0,14.0,
TJSP,10635,SAO ROQUE,SP,SEF DE SAO ROQUE,G1,44.201,44.2,0.0,2.233,1.819,-18.5,2.764,2.779,755.0,1.193,1.93,728.0,39.161,1.0,150.0,96.0,94.0,101.0
TJSP,59859,JALES,SP,03 TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 55 C.J. - JALES DE JALES,TR,409.0,90.0,-78.0,98.0,5.0,-94.9,0.0,324.0,124.0,4.0,1.0,0.0,75.0,3.0,65.0,96.0,19.0,
TJSP,10557,SAO PAULO,SP,06 FAZENDA PUBLICA DE CENTRAL,"G1, JE",21.717,18.038,-16.9,3.423,2.858,-16.5,3.694,6.416,37.822,20.104,6.39,428.0,2.267,44.0,66.0,96.0,70.0,174.0
TJSP,10001,OURINHOS,SP,SAF DE OURINHOS,G1,40.047,32.547,-18.7,7.417,6.447,-13.1,1.431,9.238,5.64,5.368,2.828,6.099,9.798,2.722,116.0,96.0,74.0,646.0
TJSP,17569,SALTO,SP,SEF DE SALTO,G1,36.262,30.581,-15.7,19.038,19.825,4.1,466.0,6.188,6.943,10.721,3.244,3.284,3.563,104.0,77.0,96.0,63.0,1.328
TJSP,75577,SAO PAULO,SP,13ª CÂMARA EXTRAORDINÁRIA DE DIREITO PÚBLICO,G2,20.0,15.0,-25.0,13.0,8.0,-38.5,0.0,5.0,5.0,1.0,0.0,0.0,3.0,2.0,,96.0,50.0,
TJSP,75477,SAO PAULO,SP,12ª CÂMARA EXTRAORDINÁRIA DE DIREITO PÚBLICO,G2,30.0,26.0,-13.3,14.0,11.0,-21.4,0.0,4.0,2.0,9.0,0.0,0.0,12.0,0.0,,96.0,79.0,
TJSP,10651,SAO VICENTE,SP,EXECUCOES CRIMINAIS DE SAO VICENTE,G1,10.667,8.981,-15.8,35.0,40.0,14.3,603.0,1.326,993.0,3.179,557.0,2.0,4.185,2.795,57.0,96.0,87.0,220.0
TJSP,59846,SANTO ANDRE,SP,03 TURMA CIVEL DO COLEGIO RECURSAL DA 3 C.J. - SANTO ANDRE DE SANTO ANDRE,TR,430.0,417.0,-3.0,98.0,385.0,292.9,0.0,13.0,68.0,308.0,0.0,0.0,25.0,2.0,95.0,95.0,71.0,
TJSP,59756,PIRACICABA,SP,01 TURMA CIVEL DO COLEGIO RECURSAL DA 34 C.J. - PIRACICABA DE PIRACICABA,TR,709.0,385.0,-45.7,388.0,272.0,-29.9,3.0,346.0,202.0,247.0,2.0,0.0,7.0,3.0,98.0,95.0,3.0,11.533
TJSP,59827,GUARATINGUETA,SP,02 TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 48 C.J. - GUARATINGUETA DE GUARATINGUETA,TR,126.0,11.0,-91.3,98.0,1.0,-99.0,0.0,128.0,138.0,22.0,8.0,0.0,2.0,0.0,22.0,95.0,2.0,
TJSP,10355,SAO JOSE DO RIO PRETO,SP,02 FAZENDA PUBLICA DE SAO JOSE DO RIO PRETO,"G1, JE",22.267,22.535,1.2,879.0,949.0,8.0,1.169,1.009,1.69,2.868,621.0,149.0,19.659,42.0,16.0,95.0,96.0,86.0
TJSP,10267,SANTOS,SP,02 FAZENDA PUBLICA DE SANTOS,G1,137.18,117.228,-14.5,71.075,65.522,-7.8,1.647,22.373,15.059,16.73,6.71,4.511,28.34,56.0,77.0,94.0,70.0,1.358
TJSP,10950,TUPÃ,SP,EXECUCOES CRIMINAIS DE TUPA,G1,12.79,8.193,-35.9,222.0,330.0,48.6,1.177,1.197,4.628,4.453,1.112,24.0,2.833,1.782,67.0,94.0,87.0,102.0
TJSP,59806,FRANCA,SP,02 TURMA CIVEL DO COLEGIO RECURSAL DA 38 C.J. - FRANCA DE FRANCA,TR,35.0,23.0,-34.3,13.0,3.0,-76.9,0.0,19.0,13.0,27.0,4.0,0.0,1.0,0.0,14.0,94.0,5.0,
TJSP,59853,SAO PAULO,SP,03 TURMA CIVEL DO II COLEGIO RECURSAL DA CAPITAL DE SANTANA,TR,166.0,135.0,-18.7,132.0,5.0,-96.2,0.0,31.0,46.0,1.0,0.0,0.0,2.0,1.0,,94.0,9.0,
TJSP,76573,SAO PAULO,SP,32 CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,93.0,100.0,
TJSP,76574,SAO PAULO,SP,33 CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,5.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,93.0,100.0,
TJSP,76575,SAO PAULO,SP,34 CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,5.0,4.0,-20.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,,93.0,75.0,
TJSP,76577,SAO PAULO,SP,36 CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,93.0,100.0,
TJSP,76578,SAO PAULO,SP,37 CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,63.0,63.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,5.0,,93.0,100.0,
TJSP,76579,SAO PAULO,SP,38 CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,68.0,66.0,-2.9,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,59.0,4.0,,93.0,97.0,
TJSP,76576,SAO PAULO,SP,35 CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,13.0,12.0,-7.7,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,,93.0,92.0,
TJSP,9847,LIMEIRA,SP,FAZENDA PUBLICA DE LIMEIRA,G1,87.124,79.118,-9.2,5.969,5.624,-5.8,4.049,11.952,44.663,24.063,8.242,2.694,38.031,567.0,74.0,93.0,86.0,295.0
TJSP,59754,MARILIA,SP,01 TURMA CIVEL DO COLEGIO RECURSAL DA 31 C.J. - MARILIA DE MARILIA,TR,249.0,10.0,-96.0,82.0,2.0,-97.6,1.0,221.0,286.0,19.0,1.0,1.0,7.0,0.0,48.0,93.0,3.0,22.1
TJSP,59824,TUPÃ,SP,02 TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 30 C.J. - TUPA DE TUPA,TR,238.0,101.0,-57.6,133.0,83.0,-37.6,0.0,147.0,170.0,20.0,1.0,0.0,11.0,1.0,36.0,93.0,8.0,
TJSP,76572,SAO PAULO,SP,31 CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,113.0,111.0,-1.8,7.0,6.0,-14.3,0.0,2.0,0.0,2.0,1.0,0.0,89.0,12.0,95.0,93.0,98.0,
TJSP,76571,SAO PAULO,SP,30 CÂMARA EXTRAORDINÁRIA DE DIREITO PRIVADO,G2,93.0,92.0,-1.1,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,70.0,17.0,,92.0,100.0,
TJSP,10226,SANTA RITA DO PASSA QUATRO,SP,01 CUMULATIVA DE SANTA RITA DO PASSA QUATRO,"G1, JE",8.531,6.889,-19.2,2.998,2.171,-27.6,1.006,2.602,5.683,2.234,1.168,1.008,884.0,37.0,105.0,92.0,63.0,259.0
TJSP,59876,SANTOS,SP,06 TURMA CIVEL DO COLEGIO RECURSAL DA 1 C.J. - SANTOS DE SANTOS,TR,441.0,88.0,-80.0,34.0,29.0,-14.7,2.0,363.0,45.0,4.0,0.0,0.0,37.0,7.0,,92.0,14.0,18.15
TJSP,10848,SAO PAULO,SP,VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO POUPATEMPO ITAQUERA DE ITAQUERA,"G1, JE",5.816,5.776,-0.7,83.0,103.0,24.1,2.689,143.0,0.0,1.0,0.0,0.0,4.666,8.0,,92.0,98.0,5.0
TJSP,9614,CAIEIRAS,SP,SEF DE CAIEIRAS,G1,25.785,23.714,-8.0,5.435,5.188,-4.5,56.0,2.153,3.062,3.956,1.3,970.0,9.936,1.645,58.0,91.0,90.0,3.845
TJSP,59233,ITAPIRA,SP,SAF DE ITAPIRA,G1,7.598,6.307,-17.0,3.217,2.764,-14.1,77.0,1.403,6.397,3.711,1.02,819.0,1.057,100.0,112.0,91.0,72.0,1.822
TJSP,59774,REGISTRO,SP,01 TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 21 C.J. - REGISTRO DE REGISTRO,TR,179.0,6.0,-96.6,84.0,1.0,-98.8,6.0,180.0,32.0,34.0,6.0,0.0,3.0,1.0,22.0,91.0,2.0,3.0
TJSP,9884,MATAO,SP,01 CIVEL DE MATAO,"G1, JE",9.288,8.863,-4.6,2.725,2.738,0.5,2.296,2.842,9.388,6.143,1.574,310.0,2.044,19.0,18.0,91.0,68.0,124.0
TJSP,59759,SANTO ANDRE,SP,01 TURMA CIVEL DO COLEGIO RECURSAL DA 3 C.J. - SANTO ANDRE DE SANTO ANDRE,TR,358.0,342.0,-4.5,91.0,322.0,253.8,0.0,17.0,74.0,261.0,0.0,0.0,15.0,1.0,96.0,91.0,54.0,
TJSP,75479,SAO PAULO,SP,12CÂMARA CRIMINAL EXTRAORDINÁRIA,G2,13.0,12.0,-7.7,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,0.0,9.0,3.0,,91.0,92.0,
TJSP,9277,AMPARO,SP,SEF DE AMPARO,G1,25.839,24.795,-4.0,3.072,2.536,-17.4,13.0,1.92,434.0,2.32,1.501,699.0,15.173,343.0,100.0,91.0,92.0,14.769
TJSP,10773,VARZEA PAULISTA,SP,01 CUMULATIVA DE VARZEA PAULISTA,"G1, JE",13.648,13.048,-4.4,2.488,2.579,3.7,3.131,2.794,3.09,12.306,1.691,620.0,4.147,251.0,27.0,90.0,79.0,89.0
TJSP,9270,AMERICANA,SP,SAF DE AMERICANA,G1,65.382,54.221,-17.1,12.553,9.055,-27.9,1.231,12.38,3.804,6.655,7.425,8.527,30.655,179.0,122.0,89.0,78.0,1.006
TJSP,9711,ITAI,SP,VARA UNICA DE ITAI,"G1, JE",33.407,33.448,0.1,24.551,24.675,0.5,1.848,1.769,4.237,5.88,1.512,294.0,5.515,78.0,27.0,89.0,83.0,96.0
TJSP,10212,SANTA BARBARA D OESTE,SP,SEF DE SANTA BARBARA D OESTE,G1,41.751,35.019,-16.1,8.571,7.606,-11.3,810.0,7.635,4.789,4.692,4.16,3.23,14.291,34.0,101.0,89.0,78.0,943.0
TJSP,59850,OSASCO,SP,03 TURMA CIVEL DO COLEGIO RECURSAL DA 4 C.J. - OSASCO DE OSASCO,TR,21.0,7.0,-66.7,9.0,0.0,-100.0,0.0,15.0,20.0,6.0,1.0,0.0,5.0,0.0,48.0,89.0,25.0,
TJSP,75478,SAO PAULO,SP,11CÂMARA CRIMINAL EXTRAORDINÁRIA,G2,9.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,,89.0,100.0,
TJSP,59840,ARARAQUARA,SP,03 TURMA CIVEL DO COLEGIO RECURSAL DA 13 C.J. - ARARAQUARA DE ARARAQUARA,TR,98.0,63.0,-35.7,7.0,0.0,-100.0,0.0,41.0,91.0,2.0,2.0,0.0,7.0,0.0,20.0,89.0,15.0,
TJSP,9885,MATAO,SP,02 CIVEL DE MATAO,"G1, JE",7.251,7.376,1.7,2.45,2.824,15.3,2.636,2.444,13.334,6.209,1.529,364.0,1.451,12.0,12.0,89.0,65.0,93.0
TJSP,10768,VALINHOS,SP,SEF DE VALINHOS,"G1, JE",24.42,17.576,-28.0,7.282,5.587,-23.3,1.153,7.846,5.431,5.263,2.035,1.802,5.15,83.0,135.0,89.0,60.0,680.0
TJSP,59746,ARARAQUARA,SP,01 TURMA CIVEL DO COLEGIO RECURSAL DA 13 C.J. - ARARAQUARA DE ARARAQUARA,TR,122.0,59.0,-51.6,35.0,0.0,-100.0,0.0,64.0,126.0,1.0,3.0,0.0,6.0,0.0,24.0,88.0,9.0,
TJSP,59781,AMERICANA,SP,01 TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 53 C.J. - AMERICANA DE AMERICANA,TR,300.0,96.0,-68.0,128.0,32.0,-75.0,5.0,222.0,222.0,36.0,0.0,0.0,3.0,0.0,33.0,88.0,12.0,4.44
TJSP,9642,GUARATINGUETA,SP,SEF DE GUARATINGUETA,G1,14.616,14.114,-3.4,4.098,3.872,-5.5,426.0,937.0,11.186,797.0,1.055,1.216,6.962,23.0,95.0,88.0,92.0,220.0
TJSP,85451,JAU,SP,CEJUSC - PRÉ-PROCESSUAL,G1,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,88.0,100.0,
